id,segment,age,annual_inc,gender_cd,cntry_domi,job_desc,has_home_loan,has_cc,marital_sts
103923**,D,44,3212,F,Y,IT,1,1,Single
103924**,C,48,12997,M,Y,Engineer,1,1,Married
103925**,C,30,16420,M,Y,Business owner,1,1,Married
103926**,C,33,13437,F,W,IT,0,1,Single
103927**,D,37,2759,F,W,Marketing,0,0,Single
103928**,E,79,0,F,W,Retired,0,0,Married
103929**,A,51,25747,F,W,IT,0,1,Married
103930**,D,63,2582,M,W,IT,0,0,Married
103931**,D,44,2694,F,W,Accountant,0,0,Single
103932**,B,52,15402,F,W,Doctor,1,1,Married
103933**,C,25,13804,M,W,Business owner,1,1,Married
103934**,E,40,0,F,W,Unemployed,0,0,Married
103935**,A,49,22279,F,Q,Accountant,0,1,Married
103936**,D,18,0,M,W,Engineer,0,0,Single
103937**,A,51,67421,M,W,Engineer,0,1,Married
103938**,C,40,13858,F,W,Doctor,1,1,Div
103939**,D,30,2596,F,Y,Business owner,0,0,Married
103940**,C,19,0,F,W,Unemployed,0,0,Single
103941**,B,58,12026,F,W,Accountant,0,1,Married
103942**,B,52,18321,F,Y,IT,1,1,Married
103943**,C,38,8445,F,Y,HR,1,1,Single
103944**,D,56,2323,F,Y,Teacher,1,0,Married
103945**,C,24,10128,M,W,Engineer,0,1,Married
103946**,B,45,11957,M,W,Engineer,0,1,Married
103947**,D,8,0,F,W,Student,0,0,Single
103948**,C,31,9466,F,W,IT,0,0,Single
103949**,C,37,11781,M,W,Business owner,0,1,Div
103950**,D,22,5543,F,W,Business owner,0,1,Div
103951**,C,27,5329,M,Y,HR,0,1,Married
103952**,A,54,27003,M,Y,IT,0,1,Married
103953**,B,46,18910,M,X,Business owner,1,1,Married
103954**,C,35,8509,F,W,HR,1,1,Married
103955**,E,72,0,F,W,Home maker,0,0,Married
103956**,D,35,3785,F,W,IT,1,1,Married
103957**,D,38,3979,M,W,Lawyer,0,1,Div
103958**,D,6,0,F,Y,Student,0,0,Single
103959**,B,77,19608,F,Z,Retired,0,1,Married
103960**,B,61,20598,F,X,Business owner,0,1,Div
103961**,C,19,0,M,W,Unemployed,0,0,Single
103962**,C,31,15105,M,W,Business owner,1,1,Div
103963**,D,5,0,M,Y,Student,0,0,Single
103964**,D,36,3459,M,W,HR,0,1,Married
103965**,D,38,4530,F,W,HR,0,0,Div
103966**,C,27,7094,M,W,Business owner,0,1,Married
103967**,D,59,2779,M,Y,Accountant,0,0,Married
103968**,D,19,0,F,W,Unemployed,0,0,Single
103969**,C,31,7631,F,Y,Teacher,0,1,Married
103970**,D,33,3340,F,W,HR,0,1,Single
103971**,C,27,9430,F,W,Teacher,0,1,Married
103972**,B,62,14855,F,Z,Business owner,0,1,Married
103973**,D,53,3325,M,W,Business owner,0,1,Married
103974**,C,21,9376,M,W,HR,0,1,Married
103975**,D,93,4312,F,W,Retired,0,1,Married
103976**,C,33,6123,F,Y,Accountant,1,1,Married
103977**,C,37,8167,M,W,Teacher,0,1,Married
103978**,C,17,0,M,W,Student,0,0,Single
103979**,D,55,2486,M,W,Marketing,0,0,Single
103980**,C,24,8290,M,W,Teacher,0,1,Single
103981**,C,57,9959,M,Y,Lawyer,1,1,Single
103982**,C,30,7826,F,W,Teacher,0,1,Div
103983**,E,55,0,M,W,Unemployed,0,0,Div
103984**,B,48,18265,M,W,Lawyer,0,1,Single
103985**,C,39,13348,M,W,Doctor,0,1,Single
103986**,C,36,8019,M,W,Business owner,0,1,Married
103987**,C,49,9802,F,W,HR,0,1,Single
103988**,C,27,11899,F,W,Engineer,1,1,Married
103989**,C,42,12297,M,W,Business owner,1,1,Div
103990**,C,32,11825,M,W,Engineer,0,1,Married
103991**,E,70,0,F,Y,Unemployed,0,0,Married
103992**,B,50,13856,M,Y,Doctor,1,1,Single
103993**,B,47,17012,F,Y,Accountant,0,1,Single
103994**,B,50,12226,M,Z,Doctor,0,1,Div
103995**,D,23,3595,F,W,HR,0,1,Married
103996**,D,55,3194,M,W,Business owner,0,1,Single
103997**,D,55,2605,M,W,Lawyer,1,0,Married
103998**,E,94,0,F,Y,Retired,0,0,Single
103999**,C,24,8220,M,Y,IT,0,1,Div
104000**,C,53,8805,M,Y,Accountant,0,1,Married
104001**,A,52,18296,M,W,Doctor,0,1,Div
104002**,A,66,33937,M,W,Engineer,0,1,Married
104003**,E,93,0,F,W,Retired,0,0,Married
104004**,A,51,25790,F,Y,Doctor,0,1,Married
104005**,C,17,0,M,W,Student,0,0,Single
104006**,E,8,0,M,W,Student,0,0,Single
104007**,C,51,8414,F,W,HR,0,1,Div
104008**,E,24,0,F,W,Unemployed,0,0,Single
104009**,C,37,15184,M,W,IT,0,1,Div
104010**,D,49,2749,M,W,Accountant,0,0,Married
104011**,C,25,10745,F,Y,Marketing,0,1,Married
104012**,B,52,21096,F,W,Doctor,0,1,Div
104013**,B,48,16098,M,W,Lawyer,0,1,Div
104014**,C,33,6415,F,W,Engineer,1,1,Div
104015**,C,14,0,M,W,Student,0,0,Single
104016**,E,22,0,M,W,Unemployed,0,0,Single
104017**,D,59,3273,M,Y,IT,1,1,Married
104018**,B,68,20344,F,X,Business owner,0,1,Single
104019**,D,23,2764,M,Y,HR,0,0,Div
104020**,D,27,3447,F,W,IT,0,0,Single
104021**,E,3,0,M,W,Student,0,0,Single
104022**,D,87,3556,F,W,Retired,0,1,Div
104023**,C,19,0,F,W,Home maker,0,0,Single
104024**,C,34,6504,M,W,Doctor,0,1,Div
104025**,C,30,7797,M,W,IT,0,1,Married
104026**,C,23,6083,F,W,Teacher,0,0,Div
104027**,E,30,0,F,W,Unemployed,0,0,Married
104028**,E,8,0,F,W,Student,0,0,Single
104029**,C,41,17397,M,W,Lawyer,0,1,Div
104030**,E,39,0,M,W,Unemployed,0,0,Married
104031**,C,22,16420,M,W,IT,0,1,Married
104032**,D,8,0,M,W,Student,0,0,Single
104033**,E,59,0,M,W,Unemployed,0,0,Single
104034**,C,23,8450,F,W,HR,0,1,Married
104035**,A,46,39895,M,X,Accountant,1,1,Married
104036**,D,7,0,M,Y,Student,0,0,Single
104037**,E,33,0,F,W,Home maker,0,0,Div
104038**,E,77,0,F,Y,Retired,0,0,Div
104039**,B,47,11972,M,W,IT,1,1,Married
104040**,C,38,10543,M,W,Business owner,0,1,Div
104041**,B,52,14826,F,Z,Business owner,0,1,Married
104042**,D,22,3710,M,W,Teacher,0,1,Married
104043**,D,57,2369,M,W,Doctor,0,0,Single
104044**,C,22,8919,F,Y,HR,0,0,Div
104045**,C,20,11971,F,W,IT,0,1,Married
104046**,B,68,29667,F,W,Accountant,0,1,Single
104047**,C,26,7216,F,W,Business owner,1,1,Single
104048**,C,34,11975,M,W,Engineer,0,1,Married
104049**,C,44,7291,M,Y,Teacher,0,0,Married
104050**,B,67,23369,M,W,Engineer,1,1,Married
104051**,E,27,0,F,Y,Home maker,0,0,Single
104052**,E,19,0,F,Y,Unemployed,0,0,Single
104053**,C,43,8031,M,W,Business owner,0,1,Married
104054**,D,64,3122,M,W,Engineer,0,1,Single
104055**,B,43,14543,F,W,Business owner,0,1,Married
104056**,D,3,0,F,W,Student,0,0,Single
104057**,C,31,6588,M,W,Teacher,0,1,Married
104058**,C,21,5464,M,W,HR,0,1,Married
104059**,D,57,3224,M,Y,IT,0,1,Married
104060**,C,21,11870,M,Y,IT,0,1,Married
104061**,B,43,15936,F,X,Engineer,1,1,Married
104062**,D,10,0,M,W,Student,0,0,Single
104063**,A,52,46322,M,W,Engineer,1,1,Div
104064**,A,52,25706,M,X,Business owner,0,1,Single
104065**,E,9,0,F,W,Student,0,0,Single
104066**,C,26,11340,F,W,Business owner,1,1,Div
104067**,C,17,0,M,Y,Student,0,0,Single
104068**,A,53,29765,M,Q,IT,0,1,Single
104069**,E,35,0,M,W,Unemployed,0,0,Married
104070**,A,50,22995,F,Y,Doctor,0,1,Married
104071**,B,51,18972,M,Z,IT,0,1,Married
104072**,C,20,9906,M,W,Marketing,0,1,Married
104073**,C,20,7815,M,W,HR,0,1,Married
104074**,C,40,7279,M,W,IT,0,1,Married
104075**,E,75,0,F,Y,Retired,0,0,Married
104076**,E,9,0,F,Y,Student,0,0,Single
104077**,B,41,16354,F,W,Lawyer,0,1,Div
104078**,C,20,14482,F,W,HR,0,1,Married
104079**,C,31,8834,F,W,Teacher,0,1,Single
104080**,D,33,4951,F,W,Business owner,0,0,Single
104081**,B,56,15079,M,X,Business owner,0,1,Married
104082**,C,38,10627,F,W,Lawyer,0,1,Div
104083**,E,23,0,F,W,Home maker,0,0,Single
104084**,D,30,3499,M,W,Marketing,0,1,Married
104085**,D,49,3658,M,W,HR,0,1,Married
104086**,E,58,0,M,W,Unemployed,0,0,Single
104087**,D,17,0,M,W,Student,0,0,Single
104088**,C,25,8608,F,W,HR,0,1,Married
104089**,C,34,10203,F,W,Doctor,0,1,Single
104090**,E,85,0,F,W,Retired,0,0,Married
104091**,C,23,7026,M,W,Accountant,0,1,Married
104092**,D,20,3287,M,W,IT,0,1,Single
104093**,C,33,11826,M,Y,IT,0,1,Married
104094**,B,55,14599,F,W,Lawyer,0,1,Married
104095**,C,35,6871,F,W,Teacher,0,1,Married
104096**,D,15,0,M,Y,Student,0,0,Single
104097**,D,50,2821,F,W,HR,0,0,Single
104098**,C,38,6706,M,W,Marketing,0,0,Married
104099**,D,18,0,M,W,Teacher,0,0,Single
104100**,C,27,7338,M,W,Doctor,0,1,Married
104101**,D,53,2388,F,W,HR,0,0,Div
104102**,A,60,39505,M,W,Accountant,0,1,Married
104103**,D,48,2792,F,W,HR,0,0,Div
104104**,B,46,12695,M,W,Business owner,1,1,Single
104105**,C,45,8982,F,Y,IT,1,1,Married
104106**,D,66,2296,F,W,Teacher,0,0,Married
104107**,D,51,2454,M,W,Business owner,0,0,Div
104108**,C,16,0,M,Y,Student,0,0,Single
104109**,E,18,0,M,W,Teacher,0,0,Single
104110**,C,28,7832,M,W,IT,1,1,Married
104111**,D,34,3313,M,Y,Doctor,0,1,Married
104112**,D,79,3712,F,W,Retired,0,1,Div
104113**,D,44,3650,F,W,Engineer,1,1,Single
104114**,B,35,15504,M,X,IT,0,1,Married
104115**,C,51,9353,F,Y,Engineer,1,1,Married
104116**,C,42,5403,F,W,Marketing,0,1,Single
104117**,C,58,6916,F,Y,Marketing,0,1,Married
104118**,D,29,2204,F,W,Marketing,0,0,Married
104119**,D,38,3728,F,W,Teacher,0,1,Married
104120**,C,30,9499,F,W,Teacher,0,0,Married
104121**,D,34,2982,F,Y,Business owner,0,0,Single
104122**,D,20,2985,M,W,Business owner,0,0,Single
104123**,C,45,8695,M,W,Lawyer,0,1,Married
104124**,C,30,14866,M,W,Business owner,1,1,Single
104125**,D,50,3764,M,W,Accountant,0,1,Married
104126**,D,9,0,M,W,Student,0,0,Single
104127**,C,48,9800,F,W,Marketing,0,1,Married
104128**,C,25,8833,M,W,IT,1,1,Div
104129**,E,85,0,M,W,Retired,0,0,Married
104130**,D,9,0,F,W,Student,0,0,Single
104131**,D,10,0,F,W,Student,0,0,Single
104132**,C,39,14053,M,W,Engineer,0,1,Single
104133**,D,38,2810,F,Y,Teacher,0,0,Married
104134**,D,24,2517,M,W,Teacher,0,0,Single
104135**,E,71,0,M,W,Unemployed,0,0,Single
104136**,C,34,8986,M,Y,Teacher,0,1,Married
104137**,D,39,3764,F,W,Teacher,0,1,Div
104138**,C,47,11709,M,Y,Business owner,0,1,Div
104139**,E,56,0,M,W,Unemployed,0,0,Div
104140**,B,58,16886,M,Y,Business owner,0,1,Div
104141**,B,50,23975,F,W,IT,1,1,Single
104142**,C,21,13332,M,W,Teacher,0,1,Married
104143**,D,13,0,M,Y,Student,0,0,Single
104144**,C,19,0,M,W,Unemployed,0,0,Single
104145**,C,27,10479,M,W,Accountant,0,0,Married
104146**,B,56,20014,F,Z,Lawyer,0,1,Single
104147**,C,36,8367,F,W,HR,0,1,Married
104148**,B,49,13191,M,X,IT,0,1,Married
104149**,D,43,3641,M,W,Marketing,0,1,Married
104150**,D,6,0,F,W,Student,0,0,Single
104151**,C,32,7063,M,W,Lawyer,1,0,Married
104152**,C,11,0,F,W,Student,0,0,Single
104153**,D,53,2482,M,W,Lawyer,0,0,Div
104154**,C,15,0,F,W,Student,0,0,Single
104155**,C,28,7060,M,W,Lawyer,1,0,Married
104156**,D,34,3602,F,W,Business owner,0,1,Single
104157**,C,34,7611,M,W,Lawyer,0,1,Married
104158**,C,36,9005,F,W,Teacher,1,0,Married
104159**,C,30,10999,F,W,Business owner,0,0,Married
104160**,C,37,8379,F,W,Teacher,0,1,Single
104161**,E,81,0,F,W,Retired,0,0,Married
104162**,C,29,6069,M,Y,Doctor,0,1,Married
104163**,D,31,3081,F,W,Accountant,0,1,Married
104164**,A,59,20321,F,Q,Accountant,0,1,Married
104165**,D,30,3743,F,W,Accountant,0,1,Single
104166**,D,67,2785,M,W,IT,0,0,Single
104167**,A,59,57956,F,Y,Engineer,0,0,Married
104168**,D,44,2775,M,Y,Teacher,0,0,Married
104169**,D,29,2678,F,Y,Accountant,1,0,Married
104170**,D,51,4457,F,W,HR,0,0,Single
104171**,C,28,12964,F,W,Accountant,0,1,Married
104172**,D,17,0,M,W,Student,0,0,Single
104173**,C,33,6491,F,W,Accountant,0,1,Married
104174**,A,55,28121,F,Z,IT,1,1,Married
104175**,D,45,2769,F,Y,HR,0,0,Married
104176**,D,47,2530,M,W,HR,0,0,Married
104177**,A,60,50770,F,Y,Business owner,1,1,Div
104178**,C,41,8771,M,W,HR,0,0,Married
104179**,C,36,14207,F,Y,Doctor,0,1,Single
104180**,D,10,0,M,W,Student,0,0,Single
104181**,C,14,0,M,W,Student,0,0,Single
104182**,C,28,8429,M,W,Business owner,1,1,Married
104183**,C,43,14001,F,W,Accountant,0,1,Div
104184**,C,42,12817,M,Y,Doctor,1,1,Div
104185**,C,11,0,M,W,Student,0,0,Single
104186**,C,24,9806,M,W,Accountant,0,1,Married
104187**,B,49,26254,M,X,Business owner,1,1,Married
104188**,A,49,35058,M,X,Doctor,1,1,Single
104189**,D,14,0,F,W,Student,0,0,Single
104190**,C,22,18441,M,W,HR,0,1,Single
104191**,C,30,10394,M,W,Engineer,0,1,Married
104192**,C,15,0,F,W,Student,0,0,Single
104193**,D,47,3390,M,Y,HR,1,1,Married
104194**,C,38,11866,M,W,Lawyer,0,1,Div
104195**,E,30,0,F,W,Home maker,0,0,Married
104196**,B,34,15982,F,X,Engineer,1,1,Div
104197**,D,52,2301,F,Y,Teacher,0,0,Single
104198**,B,52,20501,M,Z,Engineer,0,1,Married
104199**,C,20,14516,F,W,IT,0,1,Married
104200**,C,24,7127,M,W,HR,0,1,Married
104201**,E,30,0,M,W,Unemployed,0,0,Married
104202**,D,37,3341,F,Y,IT,0,1,Single
104203**,B,64,21613,F,W,Doctor,0,1,Single
104204**,D,71,2705,M,W,Accountant,0,0,Married
104205**,D,63,3002,M,Y,Accountant,1,1,Married
104206**,B,48,14091,M,Y,Lawyer,0,1,Married
104207**,C,14,0,F,Y,Student,0,0,Single
104208**,E,58,0,F,Y,Home maker,0,0,Married
104209**,C,16,0,F,W,Student,0,0,Single
104210**,D,41,2963,F,W,HR,0,0,Single
104211**,B,44,13699,M,Y,Accountant,0,1,Married
104212**,B,40,16046,M,W,Business owner,0,1,Married
104213**,A,55,37300,F,Z,IT,1,0,Married
104214**,C,21,12183,F,W,Business owner,0,1,Single
104215**,C,27,5854,M,W,Teacher,0,0,Single
104216**,C,28,13651,F,W,Engineer,1,1,Div
104217**,A,56,49817,F,Y,IT,0,1,Married
104218**,C,30,6789,M,W,Marketing,1,1,Married
104219**,A,72,33422,M,Q,Accountant,1,1,Married
104220**,C,16,0,M,W,Student,0,0,Single
104221**,D,32,2280,F,Y,Teacher,0,0,Married
104222**,D,6,0,M,W,Student,0,0,Single
104223**,D,31,3064,M,W,Business owner,1,1,Single
104224**,C,20,13150,F,W,IT,0,1,Married
104225**,C,35,12348,M,W,Accountant,0,0,Div
104226**,C,40,7028,M,W,Marketing,1,1,Div
104227**,E,12,0,F,W,Student,0,0,Single
104228**,C,45,11402,F,Y,Business owner,0,1,Married
104229**,A,59,29874,M,Q,Engineer,0,1,Married
104230**,C,16,0,M,W,Student,0,0,Single
104231**,E,37,0,M,W,Unemployed,0,0,Single
104232**,D,37,2932,M,Y,Marketing,0,0,Single
104233**,C,26,9136,M,W,IT,0,1,Married
104234**,E,70,0,F,W,Unemployed,0,0,Married
104235**,C,36,13820,F,W,Engineer,1,1,Single
104236**,D,67,4551,M,W,Doctor,0,1,Single
104237**,C,31,12102,F,Y,Lawyer,0,1,Single
104238**,D,34,3487,F,Y,IT,0,1,Married
104239**,E,7,0,F,W,Student,0,0,Single
104240**,E,14,0,F,W,Student,0,0,Single
104241**,C,42,9244,M,W,Engineer,0,1,Married
104242**,E,39,0,F,W,Home maker,0,0,Married
104243**,A,46,37630,M,W,Lawyer,0,1,Married
104244**,E,79,0,M,W,Retired,0,0,Married
104245**,D,16,0,F,W,Student,0,0,Single
104246**,D,14,0,M,W,Student,0,0,Single
104247**,D,50,3856,F,W,HR,1,1,Single
104248**,D,46,3972,F,W,HR,0,1,Married
104249**,C,24,7859,F,W,Engineer,0,1,Div
104250**,A,61,18432,M,X,Accountant,0,1,Married
104251**,D,77,5454,F,W,Retired,0,1,Married
104252**,C,42,10382,M,W,Engineer,0,1,Married
104253**,E,60,0,M,W,Unemployed,0,0,Married
104254**,A,54,23968,M,Z,IT,1,1,Single
104255**,B,42,26366,M,Y,Accountant,0,1,Married
104256**,E,12,0,F,W,Student,0,0,Single
104257**,C,17,0,M,W,Student,0,0,Single
104258**,C,33,11655,F,Y,Engineer,0,1,Married
104259**,D,45,2765,M,Y,Engineer,0,0,Married
104260**,C,34,6227,F,Y,Accountant,0,1,Married
104261**,C,42,6838,F,W,Accountant,0,1,Married
104262**,B,42,13374,F,W,Lawyer,0,1,Married
104263**,D,16,0,F,Y,Student,0,0,Single
104264**,C,26,10988,M,W,Accountant,0,1,Married
104265**,C,23,6060,M,W,HR,0,1,Married
104266**,E,28,0,F,W,Unemployed,0,0,Div
104267**,E,23,0,F,W,Home maker,0,0,Single
104268**,B,52,15816,F,Z,IT,0,1,Married
104269**,B,56,17221,M,Y,IT,0,1,Single
104270**,B,42,18500,M,W,Business owner,1,1,Married
104271**,C,32,10896,F,W,IT,0,1,Married
104272**,C,39,5734,M,W,HR,0,1,Married
104273**,D,23,2381,F,Y,Engineer,0,0,Married
104274**,E,85,0,F,Y,Retired,0,0,Single
104275**,B,56,12901,M,Y,Lawyer,0,1,Div
104276**,C,44,6120,M,Y,Business owner,0,1,Married
104277**,C,24,6098,F,W,IT,0,1,Single
104278**,C,24,8516,F,W,Business owner,0,1,Married
104279**,B,58,13666,M,W,Engineer,1,1,Div
104280**,D,71,3513,M,W,Lawyer,1,1,Div
104281**,C,29,10168,F,W,Lawyer,0,1,Div
104282**,C,11,0,F,W,Student,0,0,Single
104283**,C,46,11154,M,W,Business owner,0,1,Married
104284**,B,56,22510,F,W,Business owner,0,1,Married
104285**,E,71,0,M,W,Unemployed,0,0,Married
104286**,C,41,9260,M,W,Marketing,0,1,Single
104287**,A,43,28630,M,W,Business owner,0,1,Married
104288**,B,56,21667,M,W,Business owner,0,1,Married
104289**,E,19,0,F,W,Home maker,0,0,Single
104290**,C,24,10034,M,W,HR,0,1,Div
104291**,D,63,2689,M,Y,Lawyer,0,0,Married
104292**,E,31,0,F,W,Unemployed,0,0,Married
104293**,D,40,2846,F,Y,Marketing,0,0,Single
104294**,C,20,9729,F,W,Teacher,0,1,Married
104295**,C,27,5516,F,W,Teacher,0,1,Married
104296**,E,82,0,M,W,Retired,0,0,Single
104297**,B,48,13025,M,W,IT,1,1,Single
104298**,D,32,2916,F,W,Engineer,0,0,Single
104299**,D,59,5283,F,W,HR,1,1,Married
104300**,C,39,13022,M,W,Business owner,1,1,Div
104301**,B,53,20873,M,Z,Accountant,0,1,Married
104302**,C,21,9525,F,W,IT,0,1,Married
104303**,C,35,8591,M,W,IT,0,1,Married
104304**,D,22,3695,M,Y,IT,0,1,Div
104305**,D,26,2562,M,W,Business owner,0,0,Married
104306**,D,22,5191,F,W,Teacher,0,1,Married
104307**,C,47,7162,F,W,Marketing,0,1,Married
104308**,A,54,21816,M,Y,Lawyer,0,1,Single
104309**,D,44,2609,M,W,Marketing,1,0,Married
104310**,D,58,2615,M,W,Business owner,0,0,Single
104311**,C,44,7742,M,W,IT,0,1,Married
104312**,C,25,7828,F,W,Teacher,0,1,Married
104313**,D,22,2425,F,W,HR,0,0,Married
104314**,C,13,0,F,Y,Student,0,0,Single
104315**,C,27,9214,F,W,HR,1,1,Married
104316**,C,23,5964,F,W,Teacher,0,1,Married
104317**,E,32,0,M,W,Unemployed,0,0,Div
104318**,C,18,0,F,W,Accountant,0,0,Single
104319**,C,29,7958,F,Y,Accountant,1,1,Single
104320**,C,26,10382,M,W,IT,0,1,Married
104321**,D,70,4182,F,Y,Teacher,0,1,Married
104322**,D,28,2526,F,Y,Marketing,0,0,Single
104323**,C,29,6139,F,Y,Accountant,1,1,Single
104324**,B,37,16723,M,Z,Engineer,0,1,Married
104325**,D,55,3580,F,W,IT,0,1,Div
104326**,C,40,6999,F,W,Accountant,1,1,Married
104327**,B,32,11678,F,Y,Business owner,0,1,Married
104328**,D,13,0,M,Y,Student,0,0,Single
104329**,C,11,0,M,W,Student,0,0,Single
104330**,B,53,18003,M,W,IT,1,1,Married
104331**,B,57,24603,F,Z,Engineer,0,1,Single
104332**,B,61,19058,M,W,Engineer,0,1,Married
104333**,C,24,10095,F,W,HR,0,1,Div
104334**,D,57,2582,M,W,Business owner,0,0,Married
104335**,C,31,5740,M,W,Marketing,0,1,Married
104336**,C,15,0,F,Y,Student,0,0,Single
104337**,D,43,2918,F,Y,Teacher,0,0,Married
104338**,C,36,7184,F,W,Marketing,0,1,Married
104339**,C,32,9929,F,W,Business owner,0,0,Married
104340**,C,17,0,F,W,Student,0,0,Single
104341**,D,33,4103,F,W,IT,0,1,Married
104342**,C,30,11034,M,W,Business owner,0,1,Married
104343**,D,38,3348,M,W,Marketing,0,1,Married
104344**,C,9,0,F,W,Student,0,0,Single
104345**,C,29,6012,F,W,Accountant,0,0,Married
104346**,B,66,21852,F,Y,Lawyer,0,1,Single
104347**,D,68,2264,F,W,Engineer,1,0,Married
104348**,C,25,10234,F,W,Engineer,0,1,Married
104349**,C,18,0,F,Y,Teacher,0,0,Single
104350**,C,28,10248,M,W,Lawyer,0,1,Married
104351**,B,54,19001,M,W,Doctor,0,1,Married
104352**,D,60,3042,F,W,Accountant,0,0,Single
104353**,D,12,0,M,W,Student,0,0,Single
104354**,C,35,13760,F,W,Accountant,0,1,Married
104355**,C,24,10337,F,W,HR,0,1,Single
104356**,D,35,2470,F,W,IT,0,0,Single
104357**,D,37,2257,M,W,Engineer,0,0,Married
104358**,D,56,3240,F,W,Engineer,1,1,Married
104359**,C,49,14911,M,W,Engineer,0,1,Married
104360**,C,27,9036,M,Y,Business owner,0,1,Div
104361**,A,55,21505,F,X,Engineer,0,1,Married
104362**,A,52,26795,F,W,Engineer,0,1,Div
104363**,B,48,17811,M,W,Accountant,1,1,Married
104364**,B,47,18304,F,W,Accountant,0,1,Married
104365**,C,29,9257,M,W,HR,0,1,Married
104366**,B,48,17737,M,W,Business owner,0,1,Married
104367**,B,38,11640,M,W,Engineer,0,1,Single
104368**,D,48,2871,F,W,HR,0,0,Married
104369**,C,34,10964,M,W,Doctor,0,1,Married
104370**,D,41,4149,M,W,Marketing,0,0,Single
104371**,C,30,11894,F,W,IT,0,1,Div
104372**,E,55,0,F,Y,Home maker,0,0,Div
104373**,C,25,13471,M,W,HR,0,1,Div
104374**,D,55,2178,M,Y,HR,1,0,Married
104375**,B,54,19912,F,W,Engineer,1,1,Single
104376**,C,29,6700,M,W,Business owner,0,1,Married
104377**,D,27,2558,F,W,Business owner,0,0,Married
104378**,D,14,0,M,W,Student,0,0,Single
104379**,C,48,12306,M,W,IT,0,1,Married
104380**,D,38,2388,F,W,Teacher,0,0,Married
104381**,C,24,14741,F,W,Teacher,0,1,Married
104382**,C,35,8690,F,W,HR,0,1,Single
104383**,D,10,0,F,W,Student,0,0,Single
104384**,C,34,8753,M,Y,Accountant,0,1,Married
104385**,E,55,0,M,W,Unemployed,0,0,Div
104386**,E,15,0,M,Y,Student,0,0,Single
104387**,C,19,0,F,W,Home maker,0,0,Single
104388**,D,50,3092,F,Y,Teacher,0,1,Single
104389**,C,26,10182,M,W,Business owner,1,1,Married
104390**,D,56,2247,M,W,Lawyer,0,0,Married
104391**,D,45,4418,M,W,Marketing,0,1,Married
104392**,B,47,15428,M,W,Lawyer,0,1,Single
104393**,E,24,0,F,W,Home maker,0,0,Single
104394**,C,20,14807,M,Y,HR,0,1,Single
104395**,C,19,0,M,W,Unemployed,0,0,Single
104396**,C,29,20241,M,W,Engineer,0,1,Married
104397**,D,55,2644,F,W,HR,0,0,Married
104398**,D,57,2384,F,W,Teacher,0,0,Div
104399**,D,5,0,M,W,Student,0,0,Single
104400**,C,37,12243,F,W,IT,0,1,Div
104401**,D,57,2741,F,W,Business owner,1,0,Married
104402**,C,23,8502,M,W,HR,0,1,Married
104403**,C,28,10812,M,W,Business owner,0,1,Single
104404**,C,41,6812,M,Y,Doctor,0,0,Married
104405**,C,46,8372,M,W,Accountant,0,1,Married
104406**,D,48,3868,M,W,Lawyer,0,1,Div
104407**,C,19,0,F,W,Home maker,0,0,Single
104408**,B,59,13117,M,W,Business owner,1,1,Married
104409**,D,14,0,F,W,Student,0,0,Single
104410**,C,29,9422,F,W,Engineer,1,1,Married
104411**,E,75,0,M,W,Retired,0,0,Single
104412**,B,49,11779,F,W,Engineer,1,1,Div
104413**,C,33,8125,M,Y,Engineer,1,1,Married
104414**,D,48,4362,F,W,IT,0,1,Single
104415**,C,15,0,M,W,Student,0,0,Single
104416**,C,27,11877,F,W,IT,0,1,Married
104417**,D,34,2677,M,W,HR,0,0,Married
104418**,B,47,20420,M,W,Doctor,0,1,Married
104419**,E,26,0,M,W,Unemployed,0,0,Single
104420**,B,47,13687,M,W,Lawyer,0,0,Married
104421**,D,39,3880,M,W,Marketing,0,1,Married
104422**,A,66,31460,M,Y,IT,1,1,Married
104423**,D,69,2496,M,W,Business owner,0,0,Single
104424**,B,36,17444,M,W,Business owner,0,1,Married
104425**,E,50,0,F,Y,Home maker,0,0,Single
104426**,D,8,0,F,Y,Student,0,0,Single
104427**,C,5,0,F,W,Student,0,0,Single
104428**,C,27,8740,F,W,Business owner,0,0,Married
104429**,D,58,2734,F,W,HR,0,0,Single
104430**,C,29,16954,M,W,Business owner,0,1,Married
104431**,B,52,21646,M,W,Engineer,0,1,Married
104432**,D,65,2755,F,W,Teacher,1,0,Married
104433**,E,95,0,M,W,Retired,0,0,Single
104434**,C,38,10809,F,Y,Business owner,0,1,Married
104435**,D,40,3393,F,W,IT,0,1,Single
104436**,C,37,10406,M,Y,Doctor,0,1,Married
104437**,C,36,8671,M,Y,Doctor,0,1,Single
104438**,C,15,0,M,W,Student,0,0,Single
104439**,E,24,0,F,W,Home maker,0,0,Married
104440**,D,48,3097,F,W,Marketing,0,0,Single
104441**,C,40,9641,M,W,Teacher,0,1,Married
104442**,C,31,15139,M,W,Accountant,0,1,Married
104443**,E,30,0,M,Y,Unemployed,0,0,Single
104444**,B,54,13653,F,W,IT,0,1,Married
104445**,D,37,3350,M,W,Accountant,0,1,Single
104446**,C,37,6571,F,W,HR,0,1,Div
104447**,B,53,27733,M,Y,Doctor,0,1,Married
104448**,D,32,2967,F,W,HR,0,0,Married
104449**,C,36,11705,F,Y,Business owner,0,1,Married
